transaction_id,customer_id,amount,transaction_time,channel,merchant_category,merchant_id,location,is_fraud
TXN_00019374,CUST_01248,68.2724609635952,2025-01-17 14:37:09.597062,online,grocery,MERCH_2621,Location_034,False
TXN_00019375,CUST_00176,696.0513576128074,2025-02-03 15:23:09.597062,online,gas,MERCH_1363,Location_074,False
TXN_00019376,CUST_01431,88.88067899755264,2025-06-24 06:41:09.597062,in_store,entertainment,MERCH_8978,Location_057,False
TXN_00019377,CUST_01840,111.53079157071919,2024-10-23 22:04:09.597062,in_store,entertainment,MERCH_3389,Location_050,False
TXN_00019378,CUST_00195,199.7901401406714,2025-01-11 22:39:09.597062,mobile,restaurant,MERCH_6748,Location_056,False
TXN_00019379,CUST_01164,131.10632621864724,2025-03-30 12:38:09.597062,mobile,retail,MERCH_5838,Location_075,False
TXN_00019380,CUST_01383,63.94068770785359,2025-02-28 01:51:09.597062,online,gas,MERCH_9007,Location_051,False
TXN_00019381,CUST_01308,83.35052389230634,2024-10-02 18:18:09.597062,in_store,retail,MERCH_3006,Location_036,False
TXN_00019382,CUST_00935,157.73994935054296,2024-12-06 04:59:09.597062,mobile,grocery,MERCH_4148,Location_075,False
TXN_00019383,CUST_01871,134.01931998469098,2025-05-31 19:34:09.597062,online,retail,MERCH_6588,Location_080,False
TXN_00019384,CUST_01127,82.34019165152662,2024-08-04 07:32:09.597062,online,entertainment,MERCH_5046,Location_036,False
TXN_00019385,CUST_00351,177.62278107401414,2025-03-08 20:32:09.597062,online,gas,MERCH_3370,Location_049,False
TXN_00019386,CUST_00741,67.38502219368296,2025-01-29 14:26:09.597062,in_store,gas,MERCH_7908,Location_097,False
TXN_00019387,CUST_01141,177.33896164376765,2024-11-15 23:53:09.597062,online,grocery,MERCH_6917,Location_066,False
TXN_00019388,CUST_01291,117.30334134642304,2025-03-27 22:22:09.597062,online,retail,MERCH_6060,Location_060,False
TXN_00019389,CUST_00109,391.871463335571,2025-02-04 22:09:09.597062,online,grocery,MERCH_1074,Location_027,False
TXN_00019390,CUST_01218,152.81791250834482,2025-04-21 16:31:09.597062,mobile,restaurant,MERCH_4027,Location_011,False
TXN_00019391,CUST_01215,131.97709820695738,2024-08-28 16:59:09.597062,mobile,restaurant,MERCH_1043,Location_031,False
TXN_00019392,CUST_01651,52.09862656219159,2025-05-01 04:06:09.597062,mobile,grocery,MERCH_3185,Location_009,False
TXN_00019393,CUST_01046,235.38526438983052,2025-01-09 09:49:09.597062,online,entertainment,MERCH_8507,Location_070,False
TXN_00019394,CUST_00140,897.2788662327408,2024-10-08 18:05:09.597062,online,restaurant,MERCH_1222,Location_040,False
TXN_00019395,CUST_00709,94.86342385448178,2025-04-07 18:11:09.597062,online,retail,MERCH_6817,Location_014,False
TXN_00019396,CUST_00785,384.3697361615827,2025-06-10 09:46:09.597062,online,retail,MERCH_7498,Location_017,False
TXN_00019397,CUST_01450,31.560544866209927,2025-03-31 17:59:09.597062,in_store,gas,MERCH_4097,Location_051,False
TXN_00019398,CUST_00663,38.33976024347019,2024-08-28 07:29:09.597062,mobile,grocery,MERCH_7399,Location_017,False
TXN_00019399,CUST_00462,337.217501465813,2025-01-29 20:43:09.597062,in_store,grocery,MERCH_2830,Location_038,False
TXN_00019400,CUST_00066,48.1039873589379,2025-05-30 17:29:09.597062,mobile,restaurant,MERCH_3950,Location_098,False
TXN_00019401,CUST_01208,308.8772533639777,2025-03-19 03:55:09.597062,mobile,restaurant,MERCH_4142,Location_031,False
TXN_00019402,CUST_00263,104.08440488964328,2025-03-22 16:17:09.597062,mobile,gas,MERCH_8584,Location_068,False
TXN_00019403,CUST_01558,169.4827988377311,2024-09-24 16:46:09.597062,in_store,restaurant,MERCH_2768,Location_083,False
TXN_00019404,CUST_00821,4233.480853222782,2024-07-27 14:09:09.597062,mobile,entertainment,MERCH_3154,Location_015,False
TXN_00019405,CUST_01052,23.72120814314596,2024-12-27 02:31:09.597062,in_store,entertainment,MERCH_2757,Location_064,False
TXN_00019406,CUST_00685,99.98748980114918,2025-07-13 11:49:09.597062,in_store,entertainment,MERCH_5791,Location_027,False
TXN_00019407,CUST_01603,72.42525688019654,2024-09-28 00:29:09.597062,mobile,gas,MERCH_8530,Location_083,False
TXN_00019408,CUST_01514,104.6538511314228,2025-05-03 22:56:09.597062,online,restaurant,MERCH_4047,Location_048,False
TXN_00019409,CUST_00005,76.8133262159628,2024-11-06 03:37:09.597062,mobile,grocery,MERCH_7232,Location_074,False
TXN_00019410,CUST_01737,220.5441041687688,2024-08-31 05:05:09.597062,mobile,grocery,MERCH_1861,Location_083,False
TXN_00019411,CUST_01129,215.59351618603654,2025-04-07 11:14:09.597062,mobile,retail,MERCH_4707,Location_072,False
TXN_00019412,CUST_00780,382.2560579714097,2025-02-26 01:40:09.597062,mobile,restaurant,MERCH_7302,Location_080,False
TXN_00019413,CUST_01873,119.86727847051122,2025-01-07 05:09:09.597062,mobile,grocery,MERCH_8623,Location_044,False
TXN_00019414,CUST_00996,224.06201743705327,2025-01-15 03:50:09.597062,in_store,grocery,MERCH_1615,Location_047,False
TXN_00019415,CUST_00548,375.2353248352742,2024-07-16 12:08:09.597062,online,grocery,MERCH_3335,Location_050,False
TXN_00019416,CUST_00077,62.868004161486674,2024-08-17 03:03:09.597062,online,retail,MERCH_2721,Location_092,False
TXN_00019417,CUST_01951,635.5806521677267,2024-08-30 01:27:09.597062,mobile,grocery,MERCH_6122,Location_032,False
TXN_00019418,CUST_00256,135.0228708777125,2025-05-09 05:52:09.597062,in_store,entertainment,MERCH_3177,Location_016,False
TXN_00019419,CUST_01847,72.13173504194684,2025-01-13 00:38:09.597062,online,gas,MERCH_3463,Location_007,False
TXN_00019420,CUST_00291,362.4290461054984,2025-07-06 12:08:09.597062,in_store,gas,MERCH_3200,Location_092,False
TXN_00019421,CUST_01396,276.1893003557819,2025-03-05 09:08:09.597062,mobile,gas,MERCH_2268,Location_082,False
TXN_00019422,CUST_00785,250.1756389829053,2025-02-02 11:22:09.597062,online,retail,MERCH_3586,Location_050,False
TXN_00019423,CUST_00811,190.050654924761,2024-10-30 21:15:09.597062,mobile,entertainment,MERCH_2912,Location_044,False
TXN_00019424,CUST_01845,115.04141438184917,2025-05-14 00:50:09.597062,in_store,restaurant,MERCH_9534,Location_032,False
TXN_00019425,CUST_01053,91.65831814144936,2025-04-30 21:01:09.597062,mobile,entertainment,MERCH_7504,Location_046,False
TXN_00019426,CUST_01309,101.86916397032105,2025-06-18 09:29:09.597062,online,retail,MERCH_5985,Location_087,False
TXN_00019427,CUST_01663,24.63502958389116,2024-08-24 10:36:09.597062,mobile,entertainment,MERCH_2125,Location_001,False
TXN_00019428,CUST_01070,61.29490987799803,2025-01-30 07:58:09.597062,in_store,restaurant,MERCH_1381,Location_074,False
TXN_00019429,CUST_01958,38.65272508960479,2024-09-17 02:51:09.597062,mobile,gas,MERCH_2217,Location_007,False
TXN_00019430,CUST_00417,184.24535187751798,2025-02-04 16:31:09.597062,online,gas,MERCH_8389,Location_097,False
TXN_00019431,CUST_00106,322.12916503406507,2025-01-26 02:02:09.597062,mobile,entertainment,MERCH_1332,Location_068,False
TXN_00019432,CUST_01359,33.28428130146795,2025-03-29 00:09:09.597062,mobile,entertainment,MERCH_8000,Location_031,False
TXN_00019433,CUST_00085,242.2133443613181,2025-07-05 03:43:09.597062,in_store,gas,MERCH_2357,Location_065,False
TXN_00019434,CUST_01189,66.23063554074929,2025-05-22 14:00:09.597062,in_store,grocery,MERCH_5040,Location_048,False
TXN_00019435,CUST_00154,2373.72977597846,2025-04-14 20:26:09.597062,mobile,grocery,MERCH_7768,Location_014,False
TXN_00019436,CUST_01605,465.02183219201873,2025-02-17 04:31:09.597062,online,retail,MERCH_5160,Location_041,False
TXN_00019437,CUST_01543,110.05031247580646,2025-01-10 03:46:09.597062,in_store,gas,MERCH_5136,Location_082,False
TXN_00019438,CUST_00620,307.09224266065365,2025-06-29 22:04:09.597062,online,restaurant,MERCH_5169,Location_086,False
TXN_00019439,CUST_01764,63.02915386925031,2025-05-25 07:56:09.597062,online,grocery,MERCH_2490,Location_033,False
TXN_00019440,CUST_01640,374.37740250239307,2025-04-27 01:45:09.597062,mobile,restaurant,MERCH_6269,Location_066,False
TXN_00019441,CUST_01353,1335.948710085298,2024-09-11 19:23:09.597062,mobile,gas,MERCH_5065,Location_017,False
TXN_00019442,CUST_01993,13.485257245019,2025-02-26 11:42:09.597062,mobile,retail,MERCH_8665,Location_078,False
TXN_00019443,CUST_00800,118.79791867497651,2025-05-28 18:20:09.597062,in_store,gas,MERCH_8901,Location_048,False
TXN_00019444,CUST_00844,75.51115932595685,2025-02-20 02:51:09.597062,in_store,gas,MERCH_6354,Location_071,False
TXN_00019445,CUST_01774,184.6087778732939,2025-02-16 00:36:09.597062,online,gas,MERCH_8238,Location_032,False
TXN_00019446,CUST_01142,37.36745008473702,2024-09-12 06:17:09.597062,online,gas,MERCH_8643,Location_007,False
TXN_00019447,CUST_01853,138.00828949656128,2025-02-23 21:48:09.597062,in_store,entertainment,MERCH_6670,Location_096,False
TXN_00019448,CUST_00624,206.86490778248256,2025-02-26 01:21:09.597062,in_store,restaurant,MERCH_2236,Location_033,False
TXN_00019449,CUST_01121,409.18207860942346,2024-09-22 09:31:09.597062,online,restaurant,MERCH_4805,Location_055,False
TXN_00019450,CUST_00182,6.567923901639337,2025-06-11 03:56:09.597062,in_store,restaurant,MERCH_1270,Location_032,False
TXN_00019451,CUST_01558,92.61655445332818,2025-02-27 05:11:09.597062,in_store,grocery,MERCH_3881,Location_032,False
TXN_00019452,CUST_00883,74.52086840695438,2025-07-10 03:08:09.597062,mobile,gas,MERCH_4924,Location_008,False
TXN_00019453,CUST_00541,105.85680024557871,2025-02-02 15:07:09.597062,online,restaurant,MERCH_1842,Location_057,False
TXN_00019454,CUST_00521,40.753104450030364,2024-12-09 12:51:09.597062,online,restaurant,MERCH_1903,Location_075,False
TXN_00019455,CUST_00450,205.9818841113852,2024-10-31 15:20:09.597062,mobile,entertainment,MERCH_6547,Location_055,False
TXN_00019456,CUST_01684,158.8550560845237,2025-01-07 11:29:09.597062,online,retail,MERCH_4665,Location_025,False
TXN_00019457,CUST_00462,48.59114743164298,2025-03-07 00:15:09.597062,mobile,grocery,MERCH_3719,Location_012,False
TXN_00019458,CUST_01530,116.76958347167275,2025-04-13 17:49:09.597062,in_store,gas,MERCH_9595,Location_072,False
TXN_00019459,CUST_01851,62.10023367133088,2025-06-14 00:47:09.597062,mobile,entertainment,MERCH_2097,Location_091,False
TXN_00019460,CUST_01637,193.5134834780733,2024-10-25 14:05:09.597062,mobile,restaurant,MERCH_4980,Location_019,False
TXN_00019461,CUST_00435,121.4236201874338,2025-06-26 05:31:09.597062,online,restaurant,MERCH_6781,Location_064,False
TXN_00019462,CUST_01487,16.642067104523207,2025-06-16 13:14:09.597062,online,restaurant,MERCH_9827,Location_063,False
TXN_00019463,CUST_01350,50.332279340521275,2024-11-17 02:47:09.597062,online,gas,MERCH_4395,Location_045,False
TXN_00019464,CUST_01902,86.87011813226971,2024-08-18 10:12:09.597062,in_store,entertainment,MERCH_7264,Location_034,False
TXN_00019465,CUST_01027,288.68027944869146,2024-11-15 16:10:09.597062,in_store,entertainment,MERCH_1529,Location_015,False
TXN_00019466,CUST_01710,242.9317934842681,2024-12-31 16:21:09.597062,mobile,grocery,MERCH_5271,Location_060,False
TXN_00019467,CUST_00176,597.4969176433128,2025-06-18 04:08:09.597062,mobile,retail,MERCH_8092,Location_028,False
TXN_00019468,CUST_00098,347.7308419199773,2024-09-19 00:54:09.597062,online,restaurant,MERCH_9589,Location_070,False
TXN_00019469,CUST_00720,273.9729510545309,2024-09-25 03:24:09.597062,in_store,restaurant,MERCH_4757,Location_019,False
TXN_00019470,CUST_01914,212.7192588652392,2025-06-03 18:18:09.597062,mobile,grocery,MERCH_3296,Location_063,False
TXN_00019471,CUST_01722,26.929959246234077,2025-06-14 13:31:09.597062,in_store,grocery,MERCH_5260,Location_096,False
TXN_00019472,CUST_00156,54.20536658502294,2025-01-21 13:43:09.597062,mobile,restaurant,MERCH_5247,Location_048,False
TXN_00019473,CUST_01565,76.5201721137658,2025-01-11 18:13:09.597062,mobile,retail,MERCH_2985,Location_061,False
TXN_00019474,CUST_00919,72.97039141793199,2024-10-10 00:25:09.597062,mobile,grocery,MERCH_1163,Location_070,False
TXN_00019475,CUST_01130,236.38106453019643,2025-01-06 16:48:09.597062,online,gas,MERCH_1740,Location_019,False
TXN_00019476,CUST_00243,60.63448753663404,2024-10-07 20:50:09.597062,online,retail,MERCH_3062,Location_001,False
TXN_00019477,CUST_01362,37.488375020382016,2025-07-07 19:20:09.597062,in_store,restaurant,MERCH_2160,Location_079,False
TXN_00019478,CUST_00024,132.22680696150718,2025-06-28 21:52:09.597062,online,entertainment,MERCH_5283,Location_024,False
TXN_00019479,CUST_01792,634.7947547843266,2024-11-03 08:45:09.597062,online,entertainment,MERCH_6217,Location_009,False
TXN_00019480,CUST_00053,64.14551040072399,2024-11-28 15:32:09.597062,online,restaurant,MERCH_4527,Location_094,False
TXN_00019481,CUST_00648,52.76484897332297,2024-10-27 20:06:09.597062,in_store,grocery,MERCH_7786,Location_066,False
TXN_00019482,CUST_00693,54.1921837249164,2025-01-28 05:18:09.597062,online,restaurant,MERCH_4882,Location_048,False
TXN_00019483,CUST_00822,628.4700112271388,2025-03-14 01:51:09.597062,mobile,retail,MERCH_8877,Location_068,False
TXN_00019484,CUST_00292,90.73842267269293,2025-06-07 17:56:09.597062,online,restaurant,MERCH_4381,Location_037,False
TXN_00019485,CUST_00204,156.66264930955813,2024-08-29 14:49:09.597062,online,retail,MERCH_1546,Location_080,False
TXN_00019486,CUST_00559,288.64798414317835,2024-09-15 23:17:09.597062,mobile,entertainment,MERCH_6187,Location_049,False
TXN_00019487,CUST_00329,78.7532930887716,2024-08-08 20:17:09.597062,online,gas,MERCH_8315,Location_059,False
TXN_00019488,CUST_00085,18.485756781772064,2024-09-29 16:46:09.597062,online,grocery,MERCH_4145,Location_089,False
TXN_00019489,CUST_01889,220.83370820738782,2024-09-23 15:50:09.597062,in_store,retail,MERCH_4806,Location_013,False
TXN_00019490,CUST_00373,63.37804496279891,2025-05-01 17:38:09.597062,mobile,retail,MERCH_9056,Location_055,False
TXN_00019491,CUST_01966,99.28924634291177,2024-09-06 01:58:09.597062,online,restaurant,MERCH_2796,Location_004,False
TXN_00019492,CUST_00496,571.9175322111345,2024-10-28 19:32:09.597062,online,retail,MERCH_9986,Location_077,False
TXN_00019493,CUST_01172,959.5856372328151,2024-07-21 11:06:09.597062,in_store,entertainment,MERCH_1302,Location_029,False
TXN_00019494,CUST_00351,505.81760683333533,2024-08-24 12:37:09.597062,online,gas,MERCH_4901,Location_061,False
TXN_00019495,CUST_01801,1017.1343794196137,2024-10-16 11:02:09.597062,mobile,gas,MERCH_3548,Location_003,False
TXN_00019496,CUST_01514,126.87166213948694,2025-02-01 16:49:09.597062,online,gas,MERCH_7403,Location_063,False
TXN_00019497,CUST_01764,216.1398277331286,2024-10-28 16:45:09.597062,in_store,retail,MERCH_5389,Location_030,False
TXN_00019498,CUST_00459,23.918029753942413,2025-05-30 00:18:09.597062,mobile,restaurant,MERCH_4318,Location_007,False
TXN_00019499,CUST_01880,73.5693999314015,2025-03-18 19:30:09.597062,in_store,gas,MERCH_6697,Location_021,False
TXN_00019500,CUST_01211,58.748974952941886,2024-09-22 04:11:09.597062,in_store,entertainment,MERCH_6024,Location_054,False
TXN_00019501,CUST_00237,172.41327946077652,2024-08-21 16:31:09.597062,online,restaurant,MERCH_5381,Location_023,False
TXN_00019502,CUST_01014,139.36021919231044,2025-06-03 11:55:09.597062,in_store,gas,MERCH_3888,Location_020,False
TXN_00019503,CUST_00784,360.3197310777908,2025-05-04 07:38:09.597062,mobile,grocery,MERCH_5075,Location_014,False
TXN_00019504,CUST_01044,242.0841502310919,2025-06-11 10:28:09.597062,in_store,entertainment,MERCH_7090,Location_035,False
TXN_00019505,CUST_00878,24.86325290258946,2025-05-08 09:55:09.597062,online,gas,MERCH_2895,Location_078,False
TXN_00019506,CUST_01158,133.4406130214029,2025-02-25 15:45:09.597062,mobile,grocery,MERCH_5496,Location_081,False
TXN_00019507,CUST_01970,38.52977192074401,2025-02-14 13:27:09.597062,in_store,retail,MERCH_4592,Location_078,False
TXN_00019508,CUST_00409,272.74819034359473,2025-06-17 20:06:09.597062,mobile,restaurant,MERCH_8135,Location_026,False
TXN_00019509,CUST_00171,184.9865890847873,2025-04-23 09:40:09.597062,mobile,restaurant,MERCH_3078,Location_096,False
TXN_00019510,CUST_01188,218.82433771115123,2024-09-09 05:50:09.597062,online,grocery,MERCH_7242,Location_095,False
TXN_00019511,CUST_00962,293.3997599793237,2024-11-16 14:20:09.597062,in_store,gas,MERCH_3248,Location_023,False
TXN_00019512,CUST_00776,61.64328882118694,2024-08-24 17:18:09.597062,in_store,entertainment,MERCH_5266,Location_056,False
TXN_00019513,CUST_01621,93.71239907068184,2024-09-20 18:22:09.597062,online,gas,MERCH_7362,Location_047,False
TXN_00019514,CUST_01102,70.18749408222696,2024-11-01 14:19:09.597062,in_store,grocery,MERCH_6628,Location_096,False
TXN_00019515,CUST_01903,474.3488173943374,2024-09-08 00:06:09.597062,online,restaurant,MERCH_7938,Location_057,False
TXN_00019516,CUST_01881,90.72481107148504,2025-02-06 00:04:09.597062,in_store,retail,MERCH_3035,Location_097,False
TXN_00019517,CUST_00005,47.47248868442591,2024-08-04 04:10:09.597062,online,retail,MERCH_7540,Location_011,False
TXN_00019518,CUST_01489,69.28679851770605,2024-08-18 12:34:09.597062,mobile,gas,MERCH_4266,Location_031,False
TXN_00019519,CUST_00605,184.21299541816202,2025-04-16 19:50:09.597062,in_store,retail,MERCH_9704,Location_052,False
TXN_00019520,CUST_01461,49.880528596853885,2025-04-24 12:28:09.597062,mobile,grocery,MERCH_6720,Location_074,False
TXN_00019521,CUST_01653,415.3709523448107,2025-02-25 19:13:09.597062,mobile,entertainment,MERCH_1941,Location_010,False
TXN_00019522,CUST_00225,174.70048193131996,2025-02-04 21:39:09.597062,in_store,restaurant,MERCH_3438,Location_074,False
TXN_00019523,CUST_01022,285.8539060001959,2024-08-10 13:11:09.597062,in_store,restaurant,MERCH_9258,Location_080,False
TXN_00019524,CUST_01080,490.15150593390166,2024-12-07 01:49:09.597062,online,grocery,MERCH_8437,Location_006,False
TXN_00019525,CUST_00853,108.75036721684752,2025-01-10 12:56:09.597062,online,gas,MERCH_6595,Location_081,False
TXN_00019526,CUST_01396,89.25209626530993,2025-06-09 09:58:09.597062,in_store,gas,MERCH_5348,Location_031,False
TXN_00019527,CUST_00318,60.5146935734879,2024-10-29 16:54:09.597062,online,retail,MERCH_2764,Location_043,False
TXN_00019528,CUST_00842,187.98015122420372,2025-07-10 14:13:09.597062,mobile,restaurant,MERCH_9312,Location_037,False
TXN_00019529,CUST_00393,17.08661244532642,2025-03-07 14:19:09.597062,online,grocery,MERCH_5755,Location_091,False
TXN_00019530,CUST_00592,111.8441544403665,2024-11-25 01:20:09.597062,online,entertainment,MERCH_2925,Location_015,False
TXN_00019531,CUST_00313,118.81513567512907,2024-09-19 19:06:09.597062,mobile,entertainment,MERCH_2627,Location_043,False
TXN_00019532,CUST_00446,1411.4492291266226,2025-04-07 14:36:09.597062,mobile,entertainment,MERCH_9662,Location_055,False
TXN_00019533,CUST_00127,166.2235125138774,2024-07-26 06:05:09.597062,in_store,restaurant,MERCH_4538,Location_055,False
TXN_00019534,CUST_01820,88.75663017759712,2025-02-15 18:07:09.597062,mobile,restaurant,MERCH_4886,Location_085,False
TXN_00019535,CUST_01716,317.44108910114545,2025-07-11 07:55:09.597062,mobile,retail,MERCH_9623,Location_050,False
TXN_00019536,CUST_01603,196.0336714616652,2025-01-14 13:53:09.597062,online,retail,MERCH_2900,Location_012,False
TXN_00019537,CUST_01928,98.90213032065866,2025-04-24 06:11:09.597062,online,gas,MERCH_5211,Location_098,False
TXN_00019538,CUST_00365,296.7069146220359,2024-10-03 22:42:09.597062,in_store,restaurant,MERCH_7828,Location_015,False
TXN_00019539,CUST_00646,260.48015273871556,2025-05-28 04:23:09.597062,in_store,gas,MERCH_9267,Location_009,True
TXN_00019540,CUST_00122,39.87488933189668,2024-11-10 08:40:09.597062,online,gas,MERCH_6180,Location_060,False
TXN_00019541,CUST_01195,414.5246057285527,2025-07-10 10:58:09.597062,in_store,entertainment,MERCH_1135,Location_072,False
TXN_00019542,CUST_00479,61.98831632770751,2025-07-05 22:36:09.597062,online,entertainment,MERCH_1354,Location_005,False
TXN_00019543,CUST_01690,444.9299914824306,2024-11-11 20:06:09.597062,online,gas,MERCH_8203,Location_022,False
TXN_00019544,CUST_01074,569.3739230213716,2025-02-25 19:58:09.597062,mobile,restaurant,MERCH_8992,Location_018,False
TXN_00019545,CUST_01643,196.56866131821675,2024-12-01 10:54:09.597062,online,retail,MERCH_2518,Location_033,False
TXN_00019546,CUST_00157,416.82817154177764,2025-01-24 23:02:09.597062,mobile,grocery,MERCH_5469,Location_021,False
TXN_00019547,CUST_00877,73.41582952128863,2024-08-08 12:04:09.597062,online,retail,MERCH_4461,Location_004,False
TXN_00019548,CUST_00500,607.3597454728978,2024-11-02 18:12:09.597062,in_store,retail,MERCH_7691,Location_080,False
TXN_00019549,CUST_01192,273.980521000776,2025-07-07 00:34:09.597062,mobile,retail,MERCH_1689,Location_097,True
TXN_00019550,CUST_01204,97.73866710233314,2024-07-20 04:40:09.597062,online,gas,MERCH_4004,Location_099,False
TXN_00019551,CUST_00515,412.6921995508684,2025-04-08 19:19:09.597062,in_store,grocery,MERCH_7997,Location_059,False
TXN_00019552,CUST_00241,95.89911827659621,2024-12-03 15:26:09.597062,in_store,gas,MERCH_7572,Location_007,False
TXN_00019553,CUST_01763,115.97506362971556,2025-07-07 11:43:09.597062,mobile,restaurant,MERCH_7701,Location_085,False
TXN_00019554,CUST_01388,153.35225507495684,2024-07-24 08:15:09.597062,in_store,grocery,MERCH_7236,Location_020,False
TXN_00019555,CUST_01772,132.67952747172322,2025-02-17 21:34:09.597062,in_store,restaurant,MERCH_1773,Location_024,False
TXN_00019556,CUST_01539,32.80487048977179,2024-09-17 16:00:09.597062,online,restaurant,MERCH_4726,Location_065,False
TXN_00019557,CUST_01254,33.77684075809212,2025-04-17 19:37:09.597062,online,retail,MERCH_8909,Location_086,False
TXN_00019558,CUST_01893,187.976905102919,2025-04-24 10:18:09.597062,online,retail,MERCH_3791,Location_090,False
TXN_00019559,CUST_00622,622.5480649076508,2024-10-17 22:54:09.597062,mobile,retail,MERCH_3452,Location_082,False
TXN_00019560,CUST_00985,156.69879856909986,2025-05-20 22:43:09.597062,mobile,retail,MERCH_6035,Location_069,False
TXN_00019561,CUST_00124,82.18186933700174,2024-10-16 08:27:09.597062,mobile,grocery,MERCH_3386,Location_020,False
TXN_00019562,CUST_00437,171.48587500908422,2025-04-15 07:44:09.597062,mobile,grocery,MERCH_7529,Location_096,False
TXN_00019563,CUST_01692,425.29717560825236,2025-05-18 09:29:09.597062,online,grocery,MERCH_4575,Location_017,False
TXN_00019564,CUST_01069,510.96469037860896,2025-03-13 09:51:09.597062,in_store,restaurant,MERCH_2866,Location_057,False
TXN_00019565,CUST_00007,140.26338346929865,2025-02-24 22:12:09.597062,in_store,grocery,MERCH_9781,Location_056,False
TXN_00019566,CUST_00715,299.6706701939674,2025-01-30 11:42:09.597062,online,retail,MERCH_7270,Location_055,False
TXN_00019567,CUST_00978,429.5870987124598,2024-10-21 10:51:09.597062,mobile,grocery,MERCH_8661,Location_074,False
TXN_00019568,CUST_01590,84.41892243514054,2025-06-17 04:48:09.597062,online,retail,MERCH_4897,Location_066,False
TXN_00019569,CUST_00873,457.3708844903964,2025-05-25 09:30:09.597062,in_store,retail,MERCH_9402,Location_047,False
TXN_00019570,CUST_01484,201.17169855971687,2024-12-20 22:34:09.597062,in_store,gas,MERCH_2812,Location_063,False
TXN_00019571,CUST_01600,88.2346802438857,2025-05-29 15:56:09.597062,in_store,grocery,MERCH_3978,Location_025,False
TXN_00019572,CUST_01037,192.21013644943142,2024-10-12 22:26:09.597062,mobile,entertainment,MERCH_2329,Location_018,False
TXN_00019573,CUST_01522,504.1046355558716,2024-12-14 13:38:09.597062,in_store,grocery,MERCH_2158,Location_099,False
TXN_00019574,CUST_01325,163.05062874930204,2025-04-30 13:24:09.597062,in_store,grocery,MERCH_8127,Location_030,False
TXN_00019575,CUST_01977,610.1856776841981,2024-08-31 19:31:09.597062,in_store,gas,MERCH_4718,Location_071,False
TXN_00019576,CUST_01230,832.6803950198238,2025-05-07 01:09:09.597062,mobile,restaurant,MERCH_2699,Location_044,False
TXN_00019577,CUST_00653,438.9449474720208,2024-09-03 00:32:09.597062,in_store,entertainment,MERCH_7463,Location_028,False
TXN_00019578,CUST_00711,159.3078480659197,2025-06-10 19:55:09.597062,online,restaurant,MERCH_5657,Location_093,False
TXN_00019579,CUST_01501,379.60552377768687,2024-10-28 17:14:09.597062,online,entertainment,MERCH_7961,Location_048,False
TXN_00019580,CUST_00293,169.18879973901323,2024-07-14 20:11:09.597062,in_store,gas,MERCH_9533,Location_014,False
TXN_00019581,CUST_00890,195.87154239903185,2025-06-15 19:02:09.597062,online,gas,MERCH_3703,Location_002,False
TXN_00019582,CUST_00968,147.08602411436584,2025-04-09 11:12:09.597062,mobile,grocery,MERCH_2393,Location_003,False
TXN_00019583,CUST_00692,422.8947744767594,2024-10-22 13:30:09.597062,online,entertainment,MERCH_2242,Location_050,False
TXN_00019584,CUST_01217,71.17379848534567,2024-12-18 01:31:09.597062,online,gas,MERCH_3311,Location_080,False
TXN_00019585,CUST_01611,100.81759464495381,2025-04-12 21:58:09.597062,mobile,retail,MERCH_1776,Location_006,False
TXN_00019586,CUST_00576,56.31372818123482,2024-10-07 11:05:09.597062,online,entertainment,MERCH_1534,Location_013,False
TXN_00019587,CUST_00520,298.4497444650025,2025-01-01 19:21:09.597062,in_store,restaurant,MERCH_9338,Location_021,False
TXN_00019588,CUST_01503,342.2715684116966,2025-06-07 23:20:09.597062,in_store,grocery,MERCH_8662,Location_045,False
TXN_00019589,CUST_01173,193.52879493451897,2024-10-13 12:54:09.597062,online,retail,MERCH_6030,Location_042,False
TXN_00019590,CUST_00748,83.88297279951168,2025-01-12 04:30:09.597062,in_store,grocery,MERCH_6108,Location_015,False
TXN_00019591,CUST_01097,772.415382756933,2025-06-14 14:55:09.597062,in_store,restaurant,MERCH_4163,Location_060,False
TXN_00019592,CUST_00850,44.48910867844115,2025-01-31 21:14:09.597062,in_store,entertainment,MERCH_7271,Location_082,False
TXN_00019593,CUST_00993,143.6797103765192,2024-12-02 07:09:09.597062,mobile,restaurant,MERCH_2502,Location_051,False
TXN_00019594,CUST_01862,93.09577052161279,2024-12-20 10:01:09.597062,mobile,gas,MERCH_4439,Location_046,False
TXN_00019595,CUST_00744,36.20589755447236,2024-08-18 01:36:09.597062,mobile,retail,MERCH_9373,Location_034,False
TXN_00019596,CUST_00136,82.28806184557051,2025-05-11 16:28:09.597062,in_store,restaurant,MERCH_6877,Location_036,False
TXN_00019597,CUST_00911,139.63419229610994,2024-12-02 08:22:09.597062,in_store,retail,MERCH_8793,Location_077,False
TXN_00019598,CUST_01939,184.02780410162532,2024-11-04 16:38:09.597062,mobile,grocery,MERCH_9695,Location_093,False
TXN_00019599,CUST_00783,52.27582711451675,2024-09-30 15:09:09.597062,in_store,gas,MERCH_8770,Location_076,False
TXN_00019600,CUST_00241,408.8929255882435,2024-08-01 19:46:09.597062,mobile,grocery,MERCH_8848,Location_053,False
