transaction_id,customer_id,amount,channel,merchant_category,composite_fraud_score,fraud_risk_level,recommended_action,chargeback_risk_score,velocity_risk_score,pattern_risk_score,is_actual_fraud
TXN_00002537,CUST_000811,69.04,in-store,pharmacy,0.06460051635099723,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000152,CUST_000811,25.18,mobile,gas,0.08023309031644023,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002792,CUST_000812,218.89,online,retail,0.11380860046866186,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000438,CUST_000812,226.62,in-store,pharmacy,0.09306463351805153,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001963,CUST_000812,118.67,in-store,pharmacy,0.1119589199069394,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000199,CUST_000812,219.11,in-store,subscription,0.09744191265031063,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000098,CUST_000812,122.18,in-store,utilities,0.10178306608698011,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002050,CUST_000813,60.68,in-store,pharmacy,0.19650881445404836,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000695,CUST_000813,42.19,in-store,pharmacy,0.19696272938013829,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000464,CUST_000813,57.66,in-store,gas,0.18922761934905072,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002164,CUST_000814,25.74,mobile,retail,0.11928643860612832,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002512,CUST_000814,41.49,in-store,utilities,0.10297823823935948,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002628,CUST_000814,26.47,online,retail,0.11548188838187631,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002762,CUST_000814,17.97,in-store,pharmacy,0.10180474727041097,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001858,CUST_000814,33.74,online,gas,0.09908138359379204,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001058,CUST_000814,26.19,in-store,retail,0.10879117274298929,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000663,CUST_000815,175.48,mobile,pharmacy,0.14153464656973624,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002558,CUST_000815,71.05,in-store,restaurant,0.13955261015186965,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002684,CUST_000815,86.45,mobile,restaurant,0.13404922900377977,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001911,CUST_000816,320.96,in-store,grocery,0.09751650374865234,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000036,CUST_000816,400.98,mobile,pharmacy,0.09609509950152305,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002693,CUST_000816,192.32,in-store,restaurant,0.09919920471794243,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002437,CUST_000816,114.29,mobile,grocery,0.10180351781564104,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002110,CUST_000816,105.34,online,restaurant,0.09890439479059242,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002130,CUST_000816,62.66,online,gas,0.10570610168621307,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000373,CUST_000817,165.12,mobile,retail,0.12816837890117289,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001475,CUST_000817,344.29,mobile,grocery,0.13293279517629197,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002319,CUST_000817,230.7,online,gas,0.13679610044885643,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002328,CUST_000817,140.71,in-store,gas,0.12043992637981098,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002980,CUST_000817,96.62,online,pharmacy,0.12586605281849764,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000392,CUST_000818,139.36,in-store,utilities,0.11476771744752134,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002815,CUST_000818,260.01,online,restaurant,0.1107757197088283,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000612,CUST_000818,212.88,in-store,pharmacy,0.11422073345595207,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001272,CUST_000818,169.03,in-store,utilities,0.10576564037079704,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000300,CUST_000819,253.13,online,subscription,0.13453367149909679,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002370,CUST_000819,269.04,mobile,pharmacy,0.14309117665480664,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002051,CUST_000820,178.13,online,restaurant,0.10084502068406886,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000858,CUST_000820,241.32,online,restaurant,0.1062564507116262,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002269,CUST_000821,96.6,online,grocery,0.02087810266194092,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001336,CUST_000821,162.01,online,pharmacy,0.017059731973871686,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001431,CUST_000821,209.25,mobile,gas,0.023461434650126383,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000375,CUST_000821,34.97,online,restaurant,0.0304306314956942,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001915,CUST_000821,129.34,in-store,subscription,0.025952420606607504,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000116,CUST_000822,286.71,in-store,pharmacy,0.10183282534724465,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000500,CUST_000822,97.82,in-store,grocery,0.09824788882183852,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001019,CUST_000822,258.8,in-store,pharmacy,0.1115385874126694,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002384,CUST_000822,36.12,in-store,retail,0.1093707303252916,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002972,CUST_000823,405.62,in-store,pharmacy,0.11672443001278518,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002184,CUST_000824,31.49,online,gas,0.15961765903929942,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001779,CUST_000824,65.36,mobile,subscription,0.15211971162187937,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001076,CUST_000824,83.28,mobile,restaurant,0.15038792691007768,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000717,CUST_000826,57.62,mobile,restaurant,0.0942687807610925,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002590,CUST_000827,158.86,in-store,grocery,0.16053420036076674,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000354,CUST_000827,200.99,in-store,subscription,0.15462415652166903,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000462,CUST_000827,118.18,mobile,retail,0.15599952840006837,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002976,CUST_000828,63.24,online,restaurant,0.10017787904219949,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002210,CUST_000828,49.73,mobile,grocery,0.09668896063601234,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000422,CUST_000828,99.42,mobile,pharmacy,0.10805413579531054,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001575,CUST_000828,61.91,in-store,gas,0.09589382227691742,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001633,CUST_000828,81.5,online,gas,0.10470926158054203,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001755,CUST_000829,180.22,mobile,pharmacy,0.10689406919916268,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002106,CUST_000829,106.96,in-store,utilities,0.10896903113826446,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001966,CUST_000829,262.12,in-store,grocery,0.10763488666463038,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002189,CUST_000829,72.82,online,pharmacy,0.10241477865975887,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002023,CUST_000829,248.45,in-store,grocery,0.10237393805713675,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002331,CUST_000829,313.41,in-store,retail,0.11821659615916043,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001476,CUST_000829,332.92,mobile,subscription,0.11537796992195057,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000733,CUST_000830,81.4,in-store,gas,0.08774403015029958,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001864,CUST_000830,19.75,online,restaurant,0.08840051232373015,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002474,CUST_000831,93.87,mobile,subscription,0.15945548431128406,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002957,CUST_000831,60.07,in-store,grocery,0.15182961944318332,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000060,CUST_000831,171.43,in-store,pharmacy,0.15608031612715348,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000638,CUST_000831,177.54,online,gas,0.16213049858005324,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001351,CUST_000832,344.87,in-store,restaurant,0.051901126614286426,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001706,CUST_000833,168.71,in-store,utilities,0.14532408372163377,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001457,CUST_000833,139.98,mobile,gas,0.13331888201250183,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002116,CUST_000833,185.42,online,utilities,0.12192088142601937,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001496,CUST_000834,202.35,online,subscription,0.13827263703024273,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002733,CUST_000834,254.17,online,gas,0.14138193857794365,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000644,CUST_000834,249.39,in-store,pharmacy,0.12985667594140035,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001012,CUST_000834,66.49,online,retail,0.12636255363245946,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001692,CUST_000834,258.92,online,subscription,0.13299730027527837,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001946,CUST_000834,252.82,in-store,utilities,0.14588454431896983,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000791,CUST_000835,151.68,mobile,retail,0.11394882730803887,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000002,CUST_000835,104.03,mobile,utilities,0.1256974148352679,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002552,CUST_000835,56.13,in-store,grocery,0.1178079860353233,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002859,CUST_000835,278.29,online,grocery,0.11398816909059817,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000207,CUST_000835,9.28,in-store,utilities,0.11412137949216558,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001250,CUST_000836,241.02,online,subscription,0.049593563329068245,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001601,CUST_000836,137.35,in-store,restaurant,0.039108875181983804,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002140,CUST_000836,74.18,online,pharmacy,0.0447512376774011,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000611,CUST_000837,44.08,online,gas,0.11587113848867857,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001385,CUST_000837,48.61,in-store,subscription,0.12750878478592698,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000677,CUST_000837,33.29,online,retail,0.11982998197572645,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001836,CUST_000838,259.91,mobile,gas,0.16757608848184324,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000909,CUST_000838,294.92,in-store,subscription,0.1613555623997463,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002545,CUST_000839,221.44,mobile,utilities,0.15763883113094382,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001074,CUST_000839,43.71,in-store,utilities,0.16378272206048797,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001823,CUST_000839,149.85,in-store,pharmacy,0.1555066948589669,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002402,CUST_000840,29.87,mobile,subscription,0.19396169233519542,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000796,CUST_000841,92.39,online,subscription,0.1665245915476403,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002924,CUST_000841,52.45,mobile,pharmacy,0.1610638353939128,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002690,CUST_000841,212.18,in-store,subscription,0.1709391669019611,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000210,CUST_000841,11.94,online,restaurant,0.15598220965358006,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002462,CUST_000841,150.58,in-store,subscription,0.16826297178807526,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002165,CUST_000842,113.0,mobile,gas,0.13498502902638784,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001164,CUST_000842,197.29,in-store,utilities,0.12170409362587184,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000065,CUST_000842,412.65,mobile,subscription,0.13169894186788111,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002606,CUST_000842,506.96,mobile,restaurant,0.12461698380930018,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001759,CUST_000843,46.92,in-store,gas,0.09502798677948163,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002532,CUST_000843,45.59,mobile,utilities,0.10243166225814374,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001757,CUST_000843,107.65,in-store,gas,0.10880165597046555,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002914,CUST_000844,79.48,online,restaurant,0.18168827769824505,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001791,CUST_000845,380.92,in-store,utilities,0.05588781489186516,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001356,CUST_000845,233.4,in-store,utilities,0.0431279068552877,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001707,CUST_000845,289.16,mobile,subscription,0.04965574162455923,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001950,CUST_000845,275.87,in-store,retail,0.057686570266060846,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000816,CUST_000846,308.67,mobile,utilities,0.15256727704128004,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002717,CUST_000847,18.43,online,restaurant,0.06574965798899715,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000903,CUST_000847,16.81,in-store,restaurant,0.05164598362808269,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002213,CUST_000847,22.15,in-store,retail,0.04988837612788806,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001390,CUST_000848,22.49,online,pharmacy,0.1580632274508574,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002226,CUST_000848,82.29,in-store,restaurant,0.14921181366525957,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002964,CUST_000848,96.53,online,restaurant,0.1531313410538995,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002536,CUST_000849,122.72,online,pharmacy,0.07105070841508947,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002273,CUST_000849,75.3,in-store,subscription,0.0768982261753283,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002379,CUST_000850,22.44,in-store,subscription,0.14402894803025212,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002454,CUST_000850,37.76,mobile,subscription,0.14688134188511023,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000005,CUST_000850,41.03,online,retail,0.1435910053626473,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000899,CUST_000851,63.0,in-store,restaurant,0.1595434840821617,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002681,CUST_000851,186.74,in-store,gas,0.16208977205699898,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000343,CUST_000851,173.7,in-store,grocery,0.15254175357778482,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001498,CUST_000852,315.66,mobile,pharmacy,0.047012325975127084,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001159,CUST_000852,1.0,in-store,grocery,0.05558329223407888,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000360,CUST_000853,3164.25,mobile,gaming,0.43516471227774756,MEDIUM,ADDITIONAL_VERIFICATION,0.0,0.0,0.0,True
TXN_00002506,CUST_000853,9987.48,online,jewelry,0.40453788616572844,MEDIUM,ADDITIONAL_VERIFICATION,0.0,0.0,0.0,True
TXN_00001458,CUST_000853,46.64,online,electronics,0.4501044581701204,MEDIUM,ADDITIONAL_VERIFICATION,0.0,0.0,0.0,False
TXN_00002122,CUST_000853,16.97,online,electronics,0.4400756154338252,MEDIUM,ADDITIONAL_VERIFICATION,0.0,0.0,0.0,True
TXN_00002188,CUST_000853,2239.74,online,crypto,0.4169236006643589,MEDIUM,ADDITIONAL_VERIFICATION,0.0,0.0,0.0,True
TXN_00001784,CUST_000853,9096.35,mobile,adult_entertainment,0.4111857445941464,MEDIUM,ADDITIONAL_VERIFICATION,0.0,0.0,0.0,False
TXN_00002441,CUST_000854,25.78,in-store,retail,0.1802360632264107,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002053,CUST_000855,78.47,online,subscription,0.10772666815256088,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001530,CUST_000856,110.78,online,retail,0.20063082917553332,LOW,MONITORING,0.0,0.0,0.0,False
TXN_00001363,CUST_000856,67.64,in-store,restaurant,0.19632590000324485,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000346,CUST_000856,112.46,in-store,subscription,0.18279014459575257,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001467,CUST_000856,190.94,in-store,retail,0.1915093321010421,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002355,CUST_000856,103.31,online,retail,0.1938306918272894,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000497,CUST_000857,324.38,in-store,restaurant,0.04997446855148729,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001625,CUST_000857,65.34,in-store,retail,0.05964870527069737,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001106,CUST_000858,33.82,mobile,grocery,0.04371803223902806,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000428,CUST_000858,72.4,mobile,pharmacy,0.04931471683266207,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000746,CUST_000858,128.89,mobile,restaurant,0.0418811822471546,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000258,CUST_000859,107.27,in-store,utilities,0.11785057536800118,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000351,CUST_000859,193.95,mobile,pharmacy,0.1316293811884754,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001298,CUST_000860,19.63,mobile,subscription,0.12070621473088583,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002068,CUST_000860,52.57,mobile,pharmacy,0.11846051153151914,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002907,CUST_000861,314.84,online,grocery,0.13131524642343262,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001514,CUST_000861,268.69,in-store,pharmacy,0.13655879192505718,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000138,CUST_000861,139.48,in-store,retail,0.13853365138246215,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000614,CUST_000862,182.85,mobile,retail,0.10804796007172032,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002060,CUST_000862,90.17,in-store,subscription,0.10733884857351908,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001145,CUST_000862,239.6,mobile,utilities,0.11465419523216844,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000810,CUST_000862,138.03,online,utilities,0.11386842091748846,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000380,CUST_000862,245.26,mobile,subscription,0.12386371376605643,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002078,CUST_000862,199.18,in-store,subscription,0.11032771827956311,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001839,CUST_000862,291.57,in-store,gas,0.12520707583957869,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001538,CUST_000863,344.09,mobile,restaurant,0.13848223585883743,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001775,CUST_000863,108.75,in-store,pharmacy,0.13419386672062544,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001474,CUST_000863,319.56,online,grocery,0.14664955145181466,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000726,CUST_000864,39.07,in-store,retail,0.13689004120921952,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001111,CUST_000864,14.27,mobile,subscription,0.14279029602580534,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001043,CUST_000864,77.11,mobile,utilities,0.14140618334671484,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000809,CUST_000864,72.57,online,gas,0.14422717576479066,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000051,CUST_000865,6331.56,online,electronics,0.6764974859270133,HIGH,MANUAL_REVIEW,1.0,0.0,0.0,True
TXN_00000283,CUST_000865,8473.61,mobile,luxury,0.6504032071540502,HIGH,MANUAL_REVIEW,1.0,0.0,0.0,True
TXN_00001723,CUST_000865,3929.38,in-store,jewelry,0.6236649967493347,HIGH,MANUAL_REVIEW,1.0,0.0,0.0,True
TXN_00000813,CUST_000865,5781.79,online,adult_entertainment,0.4090416190401118,MEDIUM,ADDITIONAL_VERIFICATION,0.0,0.0,0.0,True
TXN_00002548,CUST_000865,2700.97,mobile,jewelry,0.4439984936327847,MEDIUM,ADDITIONAL_VERIFICATION,0.0,0.0,0.0,False
TXN_00002761,CUST_000865,10.14,online,cash_advance,0.38820937191839117,LOW,MONITORING,0.0,0.0,0.0,True
TXN_00001237,CUST_000866,60.17,in-store,subscription,0.1282918490692302,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001616,CUST_000866,98.07,mobile,subscription,0.11606968157303568,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001223,CUST_000867,166.67,in-store,grocery,0.1093562132882672,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000830,CUST_000867,336.24,in-store,utilities,0.09962204253062934,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001994,CUST_000867,186.18,mobile,gas,0.10019070269986427,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002235,CUST_000867,95.0,mobile,retail,0.10374695912751199,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001436,CUST_000868,85.81,online,retail,0.03733717370287247,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002603,CUST_000868,102.09,in-store,grocery,0.05042871649333137,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002888,CUST_000868,108.36,mobile,subscription,0.04519660220708361,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002138,CUST_000869,97.34,online,restaurant,0.06319446294197395,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001773,CUST_000869,39.74,mobile,subscription,0.06627651914856876,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001876,CUST_000869,157.82,in-store,pharmacy,0.062047612791007845,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002367,CUST_000869,1.21,in-store,restaurant,0.05216338082741424,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000148,CUST_000869,61.1,in-store,pharmacy,0.062497978973058116,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000355,CUST_000870,394.86,mobile,retail,0.08973610838560106,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001233,CUST_000870,231.51,in-store,gas,0.08773794911704969,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001209,CUST_000870,168.2,in-store,subscription,0.08952181552188546,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001244,CUST_000871,139.98,online,retail,0.08480654116467953,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000627,CUST_000872,239.4,online,utilities,0.09491366237205512,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001976,CUST_000873,111.3,mobile,utilities,0.16728719634892408,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002279,CUST_000873,123.68,online,grocery,0.16587927557726384,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002963,CUST_000873,155.57,online,retail,0.16996715572825616,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001488,CUST_000873,1.0,in-store,pharmacy,0.1631203592034571,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000446,CUST_000873,28.75,mobile,restaurant,0.16132929495477397,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001175,CUST_000874,155.84,mobile,retail,0.06853759386605981,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002833,CUST_000875,310.33,online,pharmacy,0.16268343642994304,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002170,CUST_000875,436.48,in-store,restaurant,0.15859937053394985,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002856,CUST_000875,117.15,in-store,restaurant,0.1549558120371491,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001670,CUST_000876,99.34,mobile,utilities,0.08335057670210833,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001394,CUST_000876,125.63,mobile,utilities,0.07444109052843692,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000538,CUST_000877,100.34,in-store,retail,0.11137823742441824,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000584,CUST_000877,262.93,online,subscription,0.11086965495534302,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002032,CUST_000877,91.78,in-store,gas,0.10898536041190297,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000759,CUST_000877,107.35,in-store,retail,0.11454401260156155,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001380,CUST_000877,67.95,online,retail,0.12455832304275727,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001446,CUST_000878,98.57,online,restaurant,0.15047240981546378,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002024,CUST_000878,159.44,mobile,subscription,0.16168163515430278,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002112,CUST_000878,99.55,in-store,subscription,0.14351408448221706,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00000969,CUST_000878,135.22,in-store,pharmacy,0.15793520682404757,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00002220,CUST_000878,74.94,online,restaurant,0.16293072608777118,MINIMAL,APPROVE,0.0,0.0,0.0,False
TXN_00001874,CUST_000879,71.26,in-store,retail,0.13031377172081984,MINIMAL,APPROVE,0.0,0.0,0.0,False
